Test Sector:
Device ID, Channel, Tile ID, trial, x, y, temp, temp_control, IMON, RMON, VCOMP
xorigincm, xfinalcm, xsteplengthcm, xsteps = 47.6118, 47.6118, 0, 117
yorigincm, yfinalcm, ysteplengthcm, nRepeat = 9.26425, 38.7357, 0.25, 5
0, 8, 16, 0, 0, 0, 26.17, 27.15, 0.290, 1.389, 0.004

1, 8, 17, 0, 0, 0, 27.64, 27.15, 0.290, 1.383, 0.004

0, 8, 16, 1, 0, 0, 26.17, 27.15, 0.290, 1.396, 0.004

1, 8, 17, 1, 0, 0, 27.64, 27.15, 0.290, 1.387, 0.004

0, 8, 16, 2, 0, 0, 26.17, 27.15, 0.290, 1.400, 0.004

1, 8, 17, 2, 0, 0, 27.64, 27.15, 0.290, 1.384, 0.004

0, 8, 16, 3, 0, 0, 26.17, 27.15, 0.290, 1.390, 0.004

1, 8, 17, 3, 0, 0, 27.64, 27.15, 0.290, 1.386, 0.004

0, 8, 16, 4, 0, 0, 26.17, 27.15, 0.290, 1.394, 0.004

1, 8, 17, 4, 0, 0, 27.64, 27.15, 0.290, 1.390, 0.004

0, 8, 16, 0, 47.6118, 9.26425, 28.12, 27.64, 0.280, 1.390, 0.004

1, 8, 17, 0, 47.6118, 9.26425, 26.66, 27.64, 0.290, 1.378, 0.004

0, 8, 16, 1, 47.6118, 9.26425, 28.12, 27.64, 0.280, 1.393, 0.004

1, 8, 17, 1, 47.6118, 9.26425, 26.66, 27.64, 0.290, 1.387, 0.004

0, 8, 16, 2, 47.6118, 9.26425, 28.12, 27.64, 0.280, 1.403, 0.004

1, 8, 17, 2, 47.6118, 9.26425, 26.66, 27.64, 0.290, 1.377, 0.004

0, 8, 16, 3, 47.6118, 9.26425, 28.12, 27.64, 0.280, 1.398, 0.004

1, 8, 17, 3, 47.6118, 9.26425, 26.66, 27.64, 0.300, 1.380, 0.004

0, 8, 16, 4, 47.6118, 9.26425, 28.12, 27.64, 0.280, 1.394, 0.004

1, 8, 17, 4, 47.6118, 9.26425, 26.66, 27.64, 0.300, 1.376, 0.004

0, 8, 16, 0, 47.6118, 9.51425, 25.20, 26.17, 0.280, 1.395, 0.004

1, 8, 17, 0, 47.6118, 9.51425, 26.66, 26.17, 0.300, 1.374, 0.004

0, 8, 16, 1, 47.6118, 9.51425, 25.20, 26.17, 0.280, 1.402, 0.004

1, 8, 17, 1, 47.6118, 9.51425, 26.66, 26.17, 0.300, 1.384, 0.004

0, 8, 16, 2, 47.6118, 9.51425, 25.20, 26.17, 0.290, 1.394, 0.004

1, 8, 17, 2, 47.6118, 9.51425, 26.66, 26.17, 0.290, 1.382, 0.004

0, 8, 16, 3, 47.6118, 9.51425, 25.20, 26.17, 0.280, 1.401, 0.004

1, 8, 17, 3, 47.6118, 9.51425, 26.66, 26.17, 0.290, 1.387, 0.004

0, 8, 16, 4, 47.6118, 9.51425, 25.20, 26.17, 0.280, 1.402, 0.004

1, 8, 17, 4, 47.6118, 9.51425, 26.66, 26.17, 0.290, 1.386, 0.004

0, 8, 16, 0, 47.6118, 9.76425, 25.20, 26.66, 0.290, 1.394, 0.004

1, 8, 17, 0, 47.6118, 9.76425, 26.66, 26.66, 0.290, 1.378, 0.004

0, 8, 16, 1, 47.6118, 9.76425, 25.20, 26.66, 0.280, 1.398, 0.004

1, 8, 17, 1, 47.6118, 9.76425, 26.66, 26.66, 0.300, 1.384, 0.004

0, 8, 16, 2, 47.6118, 9.76425, 25.20, 26.66, 0.280, 1.393, 0.004

1, 8, 17, 2, 47.6118, 9.76425, 26.66, 26.66, 0.290, 1.386, 0.004

0, 8, 16, 3, 47.6118, 9.76425, 25.20, 26.66, 0.280, 1.395, 0.004

1, 8, 17, 3, 47.6118, 9.76425, 26.66, 26.66, 0.300, 1.384, 0.004

0, 8, 16, 4, 47.6118, 9.76425, 25.20, 26.66, 0.280, 1.393, 0.004

1, 8, 17, 4, 47.6118, 9.76425, 26.66, 26.66, 0.290, 1.380, 0.004

