Test Sector:
Device ID, Channel, Tile ID, trial, x, y, temp, temp_control, IMON, RMON, VCOMP
xorigincm, xfinalcm, xsteplengthcm, xsteps = 80.7307, 80.7307, 0, 187
yorigincm, yfinalcm, ysteplengthcm, nRepeat = 0.544165, 47.4558, 0.25, 5
0, 14, 28, 0, 0, 0, 26.66, 26.17, 0.230, 1.402, 0.004

1, 14, 29, 0, 0, 0, 26.17, 26.17, 0.230, 1.381, 0.004

0, 14, 28, 1, 0, 0, 26.66, 26.17, 0.220, 1.398, 0.004

1, 14, 29, 1, 0, 0, 26.17, 26.17, 0.230, 1.389, 0.004

0, 14, 28, 2, 0, 0, 26.66, 26.17, 0.220, 1.403, 0.004

1, 14, 29, 2, 0, 0, 26.17, 26.17, 0.220, 1.383, 0.004

0, 14, 28, 3, 0, 0, 26.66, 26.17, 0.220, 1.397, 0.004

1, 14, 29, 3, 0, 0, 26.17, 26.17, 0.220, 1.384, 0.004

0, 14, 28, 4, 0, 0, 26.66, 26.17, 0.220, 1.397, 0.004

1, 14, 29, 4, 0, 0, 26.17, 26.17, 0.220, 1.393, 0.004

0, 14, 28, 0, 80.7307, 0.544165, 25.20, 25.68, 0.190, 1.399, 0.004

1, 14, 29, 0, 80.7307, 0.544165, 26.66, 25.68, 0.190, 1.381, 0.004

0, 14, 28, 1, 80.7307, 0.544165, 25.20, 25.68, 0.190, 1.398, 0.004

1, 14, 29, 1, 80.7307, 0.544165, 26.66, 25.68, 0.190, 1.397, 0.004

0, 14, 28, 2, 80.7307, 0.544165, 25.20, 25.68, 0.190, 1.403, 0.004

1, 14, 29, 2, 80.7307, 0.544165, 26.66, 25.68, 0.190, 1.385, 0.004

0, 14, 28, 3, 80.7307, 0.544165, 25.20, 25.68, 0.190, 1.400, 0.004

1, 14, 29, 3, 80.7307, 0.544165, 26.66, 25.68, 0.200, 1.382, 0.004

0, 14, 28, 4, 80.7307, 0.544165, 25.20, 25.68, 0.190, 1.401, 0.004

1, 14, 29, 4, 80.7307, 0.544165, 26.66, 25.68, 0.190, 1.381, 0.004

0, 14, 28, 0, 80.7307, 0.794165, 26.66, 26.66, 0.190, 1.398, 0.004

