Test Sector:
Device ID, Channel, Tile ID, trial, x, y, temp, temp_control, IMON, RMON, VCOMP
xorigincm, xfinalcm, xsteplengthcm, xsteps = 64.1762, 64.1762, 0, 152
yorigincm, yfinalcm, ysteplengthcm, nRepeat = 4.90293, 43.0971, 0.25, 5
0, 11, 22, 0, 0, 0, 27.15, 26.66, 0.220, 1.404, 0.004

1, 11, 23, 0, 0, 0, 27.15, 26.66, 0.170, 1.389, 0.004

0, 11, 22, 1, 0, 0, 27.15, 26.66, 0.220, 1.402, 0.004

1, 11, 23, 1, 0, 0, 27.15, 26.66, 0.160, 1.371, 0.004

0, 11, 22, 2, 0, 0, 27.15, 26.66, 0.220, 1.405, 0.004

1, 11, 23, 2, 0, 0, 27.15, 26.66, 0.170, 1.372, 0.004

0, 11, 22, 3, 0, 0, 27.15, 26.66, 0.220, 1.409, 0.004

1, 11, 23, 3, 0, 0, 27.15, 26.66, 0.170, 1.378, 0.004

0, 11, 22, 4, 0, 0, 27.15, 26.66, 0.220, 1.396, 0.004

1, 11, 23, 4, 0, 0, 27.15, 26.66, 0.170, 1.372, 0.004

0, 11, 22, 0, 64.1762, 4.90293, 25.68, 27.15, 0.220, 1.401, 0.004

1, 11, 23, 0, 64.1762, 4.90293, 27.64, 27.15, 0.170, 1.376, 0.004

0, 11, 22, 1, 64.1762, 4.90293, 25.68, 27.15, 0.230, 1.401, 0.004

1, 11, 23, 1, 64.1762, 4.90293, 27.64, 27.15, 0.170, 1.383, 0.004

0, 11, 22, 2, 64.1762, 4.90293, 25.68, 27.15, 0.220, 1.404, 0.004

1, 11, 23, 2, 64.1762, 4.90293, 27.64, 27.15, 0.170, 1.373, 0.004

0, 11, 22, 3, 64.1762, 4.90293, 25.68, 27.15, 0.220, 1.396, 0.004

1, 11, 23, 3, 64.1762, 4.90293, 27.64, 27.15, 0.170, 1.373, 0.004

0, 11, 22, 4, 64.1762, 4.90293, 25.68, 27.15, 0.230, 1.397, 0.004

1, 11, 23, 4, 64.1762, 4.90293, 27.64, 27.15, 0.170, 1.379, 0.004

0, 11, 22, 0, 64.1762, 5.15293, 25.20, 26.17, 0.230, 1.397, 0.004

1, 11, 23, 0, 64.1762, 5.15293, 26.66, 26.17, 0.170, 1.374, 0.004

0, 11, 22, 1, 64.1762, 5.15293, 25.20, 26.17, 0.220, 1.411, 0.004

1, 11, 23, 1, 64.1762, 5.15293, 26.66, 26.17, 0.170, 1.375, 0.004

0, 11, 22, 2, 64.1762, 5.15293, 25.20, 26.17, 0.220, 1.400, 0.004

1, 11, 23, 2, 64.1762, 5.15293, 26.66, 26.17, 0.170, 1.374, 0.004

0, 11, 22, 3, 64.1762, 5.15293, 25.20, 26.17, 0.220, 1.409, 0.004

1, 11, 23, 3, 64.1762, 5.15293, 26.66, 26.17, 0.170, 1.379, 0.004

0, 11, 22, 4, 64.1762, 5.15293, 25.20, 26.17, 0.220, 1.401, 0.004

1, 11, 23, 4, 64.1762, 5.15293, 26.66, 26.17, 0.170, 1.376, 0.004

0, 11, 22, 0, 64.1762, 5.40293, 27.15, 26.17, 0.220, 1.407, 0.004

1, 11, 23, 0, 64.1762, 5.40293, 26.66, 26.17, 0.180, 1.378, 0.004

0, 11, 22, 1, 64.1762, 5.40293, 27.15, 26.17, 0.220, 1.410, 0.004

