Test Sector:
Device ID, Channel, Tile ID, trial, x, y, temp, temp_control, IMON, RMON, VCOMP
xorigincm, xfinalcm, xsteplengthcm, xsteps = 80.7307, 80.7307, 0, 187
yorigincm, yfinalcm, ysteplengthcm, nRepeat = 0.544165, 47.4558, 0.25, 5
0, 14, 28, 0, 0, 0, 26.17, 27.64, 0.190, 1.401, 0.004

1, 14, 29, 0, 0, 0, 27.15, 27.64, 0.180, 1.375, 0.004

0, 14, 28, 1, 0, 0, 26.17, 27.64, 0.180, 1.399, 0.004

1, 14, 29, 1, 0, 0, 27.15, 27.64, 0.180, 1.385, 0.004

0, 14, 28, 2, 0, 0, 26.17, 27.64, 0.180, 1.399, 0.004

1, 14, 29, 2, 0, 0, 27.15, 27.64, 0.190, 1.378, 0.004

0, 14, 28, 3, 0, 0, 26.17, 27.64, 0.180, 1.396, 0.004

1, 14, 29, 3, 0, 0, 27.15, 27.64, 0.180, 1.392, 0.004

0, 14, 28, 4, 0, 0, 26.17, 27.64, 0.180, 1.400, 0.004

1, 14, 29, 4, 0, 0, 27.15, 27.64, 0.180, 1.385, 0.004

0, 14, 28, 0, 80.7307, 0.544165, 25.68, 25.20, 0.180, 1.400, 0.004

1, 14, 29, 0, 80.7307, 0.544165, 26.17, 25.20, 0.180, 1.379, 0.004

0, 14, 28, 1, 80.7307, 0.544165, 25.68, 25.20, 0.190, 1.393, 0.004

1, 14, 29, 1, 80.7307, 0.544165, 26.17, 25.20, 0.180, 1.393, 0.004

0, 14, 28, 2, 80.7307, 0.544165, 25.68, 25.20, 0.180, 1.401, 0.004

1, 14, 29, 2, 80.7307, 0.544165, 26.17, 25.20, 0.180, 1.380, 0.004

0, 14, 28, 3, 80.7307, 0.544165, 25.68, 25.20, 0.190, 1.403, 0.004

1, 14, 29, 3, 80.7307, 0.544165, 26.17, 25.20, 0.180, 1.379, 0.004

0, 14, 28, 4, 80.7307, 0.544165, 25.68, 25.20, 0.180, 1.394, 0.004

1, 14, 29, 4, 80.7307, 0.544165, 26.17, 25.20, 0.180, 1.381, 0.004

0, 14, 28, 0, 80.7307, 0.794165, 25.68, 26.17, 0.180, 1.402, 0.004

